"p_id","short_text","style","confidence","comments","data","consent","feedback","style_score","confidence_score","label","text_id","pred_gender","Submission id","Status","Custom study tncs accepted at","Started at","Completed at","Reviewed at","Archived at","Time taken","Completion code","Total approvals","Age","Sex","Ethnicity simplified","Country of birth","Country of residence","Nationality","Language","Student status","Employment status","URL","Gender"
"6725f5c628ac0ee83bb0aae2","I took a stroll on the beach to clear my head. The receding tide reminded me my vacation was coming to an end and I was sad. On the Keys, I can view the houses that set on the beach. Reality is setting in that the trip went by really fast. Surprisingly the traffic wasn't too bad today.","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree",NA,2,3,"Female","4309","","67ab37a5d41a19246b5e9a08","APPROVED","Not Applicable",2025-02-11 11:43:13.078,2025-02-11 12:25:51.077,2025-02-11 12:25:53.632,2025-02-11 12:25:52.192172,2558,"C1N19CUR",231,"26","Female","White","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"6725f5c628ac0ee83bb0aae2","Hi friends, just want to notify you that the acculturation excersise terminates by August 17th. As directed by His Lordship, the Rt. Rev'd Proff. Dapo F. Asaju. (Ph.d). The Bishop Theologian, and Rector. C.G.T.S. Igbein, Abeokuta......","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree",NA,3,3,"female","d85d0a741b8ca9c1c45ce48f8bfd2b2e","","67ab37a5d41a19246b5e9a08","APPROVED","Not Applicable",2025-02-11 11:43:13.078,2025-02-11 12:25:51.077,2025-02-11 12:25:53.632,2025-02-11 12:25:52.192172,2558,"C1N19CUR",231,"26","Female","White","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"6725f5c628ac0ee83bb0aae2","Everyone changes weither its good or bad, everyone goes through a dramitcic change. I change and i realized i don't like change. I lost all of my good friends over a stupid fight and now we want 2 kick each others ass. I also woke up a little, grew a little, I realized tht my life itsn't tht best...","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,2,3,"male","3488128","","67ab37a5d41a19246b5e9a08","APPROVED","Not Applicable",2025-02-11 11:43:13.078,2025-02-11 12:25:51.077,2025-02-11 12:25:53.632,2025-02-11 12:25:52.192172,2558,"C1N19CUR",231,"26","Female","White","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"6725f5c628ac0ee83bb0aae2","Where did we all go? Mentally, that is Somewhere we got lost Somehow we've forgotten Life takes over Everyday life Rememeber your childhood Remember your children What will they think of us? our values disappeared Somewhere we got lost... Copyright ©2004Voices of nature surround me friends I have...","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree",NA,2,2,"female","3462659","","67ab37a5d41a19246b5e9a08","APPROVED","Not Applicable",2025-02-11 11:43:13.078,2025-02-11 12:25:51.077,2025-02-11 12:25:53.632,2025-02-11 12:25:52.192172,2558,"C1N19CUR",231,"26","Female","White","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"6725f5c628ac0ee83bb0aae2","I was going to continue with my Maui trip but have decided to drop that due to the lack of interest that I have in repeating a trip that I spent mostly reading and lounging by the pool. In less that six days I leave for four weeks to go to Camp Stewart. An all boys camp (hell on Earth...) with li...","4: Somewhat Masculine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree",NA,4,2,"male","3520883","","67ab37a5d41a19246b5e9a08","APPROVED","Not Applicable",2025-02-11 11:43:13.078,2025-02-11 12:25:51.077,2025-02-11 12:25:53.632,2025-02-11 12:25:52.192172,2558,"C1N19CUR",231,"26","Female","White","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"6725f5c628ac0ee83bb0aae2","When Britt Reid's daddy, LA's most favored and also well respected press authority, suddenly dies he's struck an instant friendship together with his dad's assistant Kato, who is really commendable as being the most industrious amongst their staff. He has left his former directionless life in the...","5: Very Masculine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PAN13-EN","I agree",NA,5,2,"male","15b9800f0dba08119ce776df50c59be2","","67ab37a5d41a19246b5e9a08","APPROVED","Not Applicable",2025-02-11 11:43:13.078,2025-02-11 12:25:51.077,2025-02-11 12:25:53.632,2025-02-11 12:25:52.192172,2558,"C1N19CUR",231,"26","Female","White","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"6725f5c628ac0ee83bb0aae2","As many of you know I will be traveling to Europe this summer. I will be away from July 17th thru August 1st. I will be departing Miami International Airport at 7:00 PM aboard Swiss International Airlines, flight LX065. The aircraft is an Airbus A330-200, and when I arrive I will be aboard flight...","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree",NA,3,2,"male","3837751","","67ab37a5d41a19246b5e9a08","APPROVED","Not Applicable",2025-02-11 11:43:13.078,2025-02-11 12:25:51.077,2025-02-11 12:25:53.632,2025-02-11 12:25:52.192172,2558,"C1N19CUR",231,"26","Female","White","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"6725f5c628ac0ee83bb0aae2","I'm sure that you surely learned that creating your own music beats is hard and not cheap. If you wish to create excellent songs, you will need to own the hottest sound producing tools or ideally a complete professional studio along with the necessary equipment to get the maximum out of each and ...","4: Somewhat Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,4,4,"male","cbc609115d66c6193ed22a0347ac59a4","","67ab37a5d41a19246b5e9a08","APPROVED","Not Applicable",2025-02-11 11:43:13.078,2025-02-11 12:25:51.077,2025-02-11 12:25:53.632,2025-02-11 12:25:52.192172,2558,"C1N19CUR",231,"26","Female","White","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"6725f5c628ac0ee83bb0aae2","The winter was particularly brutal that year. Especially since the town was industrial, the wind seemed even more biting. The season had come on all of a sudden, when it seemed that nature was still bountiful. The sharp ice jealously safeguarded the berries from harvest. Nonetheless, the trains ran on schedule.","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree",NA,4,3,"Female","19597","","67ab37a5d41a19246b5e9a08","APPROVED","Not Applicable",2025-02-11 11:43:13.078,2025-02-11 12:25:51.077,2025-02-11 12:25:53.632,2025-02-11 12:25:52.192172,2558,"C1N19CUR",231,"26","Female","White","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"6725f5c628ac0ee83bb0aae2","If you have been reading up on best skin care products for women, then you could have a good understanding of what is out there on the net. Perhaps you could have worked out that not all you have discovered will apply to you. The thing about it is that you have to think about associated topics th...","2: Somewhat Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,2,4,"male","beb87fdc77466cb204571a3ee94097be","","67ab37a5d41a19246b5e9a08","APPROVED","Not Applicable",2025-02-11 11:43:13.078,2025-02-11 12:25:51.077,2025-02-11 12:25:53.632,2025-02-11 12:25:52.192172,2558,"C1N19CUR",231,"26","Female","White","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"6725f5c628ac0ee83bb0aae2","Monday~23/08/04~Tired Out Hey ppl. Long time no write... haha. just came back from tuition... Thank goodness i didn die. We had this new relief teacher and she is kinda scary. Hehe... Guess wat. Did i tell u pips bout e guys at tuition? Ya they said tt the actual teacher went to do breakdancing.....","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree",NA,3,2,"female","4245529","","67ab37a5d41a19246b5e9a08","APPROVED","Not Applicable",2025-02-11 11:43:13.078,2025-02-11 12:25:51.077,2025-02-11 12:25:53.632,2025-02-11 12:25:52.192172,2558,"C1N19CUR",231,"26","Female","White","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"6725f5c628ac0ee83bb0aae2","Manual Article Submission falls under the category of Article submission which can be safely considered as one of the most happening branches of Search Engine Optimization (SEO) in this generation. Articles are written for various purposes, be it commercial or critical and crucial, but its beauty...","4: Somewhat Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,4,4,"female","c62829fe6a97b6bcf1fb07356edf6761","","67ab37a5d41a19246b5e9a08","APPROVED","Not Applicable",2025-02-11 11:43:13.078,2025-02-11 12:25:51.077,2025-02-11 12:25:53.632,2025-02-11 12:25:52.192172,2558,"C1N19CUR",231,"26","Female","White","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"6725f5c628ac0ee83bb0aae2","We went to see a rock concert. The fireworks were really neat. But then they started to malfuction and the stage caught on fire. The singer became blinded by them but the show must go on Then he became a woman.","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree",NA,4,3,"Male","2904","","67ab37a5d41a19246b5e9a08","APPROVED","Not Applicable",2025-02-11 11:43:13.078,2025-02-11 12:25:51.077,2025-02-11 12:25:53.632,2025-02-11 12:25:52.192172,2558,"C1N19CUR",231,"26","Female","White","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"6725f5c628ac0ee83bb0aae2","I've been down the trail of trying to gain weight for decades. I've tried lots of things and now have learned a lot. I spent years just blindly while using the next 'big' thing. Giant mistake. I never did all harm but I did waste a lot of cash, time and got rather frustrated. What I did establish...","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree",NA,4,3,"female","b09c6d4a1eb7ed580f98ebcd86a0aa89","","67ab37a5d41a19246b5e9a08","APPROVED","Not Applicable",2025-02-11 11:43:13.078,2025-02-11 12:25:51.077,2025-02-11 12:25:53.632,2025-02-11 12:25:52.192172,2558,"C1N19CUR",231,"26","Female","White","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"6725f5c628ac0ee83bb0aae2","The visit to the temple ruins was long. The view from the top of the temple was amazing. People visit the temple a lot The hike up here was quite a workout and made me realize I need to get more in shape. We traveled mid-way up the steps until I had to stop to rest.","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree",NA,3,3,"Female","9372","","67ab37a5d41a19246b5e9a08","APPROVED","Not Applicable",2025-02-11 11:43:13.078,2025-02-11 12:25:51.077,2025-02-11 12:25:53.632,2025-02-11 12:25:52.192172,2558,"C1N19CUR",231,"26","Female","White","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"6725f5c628ac0ee83bb0aae2","I had a good time with my friends I enjoyed hanging with my amigos We created gangs within our friends group My friend loves dogs All of my friends were happy that day","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree",NA,4,3,"Male","26966","","67ab37a5d41a19246b5e9a08","APPROVED","Not Applicable",2025-02-11 11:43:13.078,2025-02-11 12:25:51.077,2025-02-11 12:25:53.632,2025-02-11 12:25:52.192172,2558,"C1N19CUR",231,"26","Female","White","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"6725f5c628ac0ee83bb0aae2","The hearts are being cut out for a valentine's day document The white document is nice and perfect. The hearts tear easily, so one must be careful. On the reverse, the heart is white and pink. This is the perfect gift to throw for a valentine's day party.","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree",NA,2,3,"Male","27883","","67ab37a5d41a19246b5e9a08","APPROVED","Not Applicable",2025-02-11 11:43:13.078,2025-02-11 12:25:51.077,2025-02-11 12:25:53.632,2025-02-11 12:25:52.192172,2558,"C1N19CUR",231,"26","Female","White","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"6725f5c628ac0ee83bb0aae2","There was a huge freeway where many people were driving. One person was sick so he got out of his car to stretch his legs. All the cars were stopped and people started taking pictures of him. Others sat down with him to take pictures. People were so excited they decided to start laying down in the middle of the freeway.","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree",NA,3,4,"Male","10003","","67ab37a5d41a19246b5e9a08","APPROVED","Not Applicable",2025-02-11 11:43:13.078,2025-02-11 12:25:51.077,2025-02-11 12:25:53.632,2025-02-11 12:25:52.192172,2558,"C1N19CUR",231,"26","Female","White","United States","United States","United States","English","No","Part-Time","https://gender-writing-style3.streamlit.app/","Woman (including Trans Female/Trans Woman)"
"673c9f4e2c5c7104667e8e46","Wedding is just about the interpersonal customs of joining two individuals jointly. It is the very first step in raising a family group for this reason in spite of cultural standing up, many individuals devote high of their cash in order to use a respectable marriage ceremony. A few young couples are employing being married limousine to add an expression regarding class in their marriage ceremony....","2","2: Moderately Confident. You felt reasonably sure of your judgment but had some doubts.",NA,"PAN13-EN","I agree","",2,2,"male","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","A majority of individuals become so bothered about trying to live a healthy lifestyle, that in the end they actually interfere with leading a healthy lifestyle. The reason for this is because stress can be defiant against any stabs you take at bettering your own health. The simple fact is that there are a million little things that you can do to improve your health that do not involve stress, major changes or lots of money spent.","4","4: Very Confident. You were very certain about your judgment with no hesitation.","The text provides logical reasoning and practical advice for leading a healthy lifestyle.","PAN13-EN","I agree","",4,4,"male","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","I'm a 'metal head' now... lol, well, I just got my eyebrow pierced today. It didn't really hurt, and 3.5 hours later, it still doesn't. It looks great too. I love it. I hope it doesn't get rejected. I haven't had much time on the computer these past days, and on Thursday morning I'll be going camping for at least four days. I should be back on the computer a lot again afterwards, because I'll have nothing else to do really. I'm sick right now though, so I'm going to sleep. G'night.","2","4: Very Confident. You were very certain about your judgment with no hesitation.","Expressions of personal feelings and health contribute to a somewhat feminine style.","BLOG","I agree","",2,4,"male","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","Life is OK. It seems no matter how many events are smashed into one day, I can never decide whether it was good or bad. Example: yesterday was pretty good. I got alot of work done, and after waiting for a while, got to go to the Chicago party at last. That part was great. Also, if you haven't seen it yet, you really should. But as I left to my grandparents house, where I know I don't spend enough time.","3","4: Very Confident. You were very certain about your judgment with no hesitation.",NA,"BLOG","I agree","",3,4,"female","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","Many women would agree that there are a few things in life as rewarding as motherhood. These women would also agree that having children takes a major toll on your body. For this reason, there has been a major increase in the number of mothers that are seeking mommy makeovers from a trusted plastic surgeon. With the help of Los Angeles Plastic Surgery women are able to turn back the clock.","2","2: Moderately Confident. You felt reasonably sure of your judgment but had some doubts.","The text discusses rewarding aspects of motherhood and the physical toll it takes, showing empathy and concern.","PAN13-EN","I agree","",2,2,"female","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","I have always thought that hospitals are kind of like airports for souls - where children are born, the elderly depart, and the rest of us make unexpected but hopefully temporary trips. I thought of this analogy when my nephew Bahram was born. As I was sitting in the waiting room with my parents, it suddenly hit me how odd it was that 'five' of us had arrived at the hospital hours earlier but that 'six' of us would leave. One extra physical being coming out of no where into the hospital and our lives....","2","2: Moderately Confident. You felt reasonably sure of your judgment but had some doubts.",NA,"BLOG","I agree","",2,2,"female","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","Lately I realize that my problems are not the worst thing in the world . . . does this mean I am cured? Not likely, but I have realized that despite what I may not have, that does nothing to devalue those things I have had all my life. My values, my beliefs, my principles . . . whatever you call it, I have them. I have friends, I have family, I have my physical health . . .","2","2: Moderately Confident. You felt reasonably sure of your judgment but had some doubts.",NA,"BLOG","I agree","",2,2,"female","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","This is a wonderful way to make contacts and have some others keep in mind you. You will be surprised how quite a few requests arrive your way right after making an attempt this.Closing ObserveThere are various points you can do to get Facebook followers quick. Just be proactive in reaching other people and be positive to utilize every thing the web site has to give.","3","2: Moderately Confident. You felt reasonably sure of your judgment but had some doubts.",NA,"PAN13-EN","I agree","",3,2,"male","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","People come, then go. A song plays, then ends. You take a bath, then you get dirty again. You eat, then you get hungry again. You lose someone good, then someone else comes along and you realize that he/she's better. You fall down, and you get back up because staying down on the cold floor isn't really an option. This is the ugly truth of life. It's like a game of snake and ladders. We just have to keep going.","3","4: Very Confident. You were very certain about your judgment with no hesitation.","The text philosophically reflects on life’s ups and downs with a neutral, observational tone.","PAN13-EN","I agree","",3,4,"female","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","We decided we should take our trip by train. I had never been on a train and it was exciting. Once we arrived we had lots of fun exploring the train station - it was a historical site. Taking the train back was less exciting because we slept most of the way. However we quickly arrived back home.","3","4: Very Confident. You were very certain about your judgment with no hesitation.",NA,"PASTEL","I agree","",3,4,"female","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","One winter's day, I was driving past the cemetery on my way to the airport. I decided to stop for a few minutes and take a walk in the snow. The trees reminded me of a park I visited long ago. I continued to walk through the cold snow. Before I headed back to my car, I decided to walk through the cemetery and pay my respects to those who have died.","1","4: Very Confident. You were very certain about your judgment with no hesitation.",NA,"PASTEL","I agree","",1,4,"female","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","Whoever invented Mondays should be dragged into the street and shot! I had a very eventful weekend. Too eventful actually, which explains why I am half asleep at this stage (12:06 pm). Saturday we had a surprise party for my grandmother on her 80th birthday. Unfortunately, the surprise was on us…! I have come to the realization that I don’t want to grow old. I just want to go to sleep one day in my mid 50’s and never wake up again.","4","4: Very Confident. You were very certain about your judgment with no hesitation.","The text includes strong, assertive statements about personal preferences and frustrations.","BLOG","I agree","",4,4,"male","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","The most frequently expressed complaint women have about men is that men don't listen. Either a man completely ignores her when she speaks to him, or he listens for a few beats, assesses what is bothering her, and then proudly puts on his Mr. Fix-It cap and offers her a solution to make her feel better. He is confused when she doesn't appreciate his gesture of love. No matter how many times she tells him that he's not listening, he doesn't get it and keeps doing the same thing.","1","4: Very Confident. You were very certain about your judgment with no hesitation.","he focus on feelings, relationships, and emotional depth strongly aligns with a feminine style.","BLOG","I agree","",1,4,"male","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","How well your body works for you depends on what you put into it. It is vital to understand and practice proper nutrition in order to live a healthy life. Use these ideas and incorporate them into your daily nutrition regimen. A great life depends on good nutrition! Altering one's cooking techniques may greatly improve the quality of food. By steaming or boiling your food as opposed to frying it, you will be able to cut down on fat. Preparing your meals in a healthy way allows you to eat more nutritious foods.","4","4: Very Confident. You were very certain about your judgment with no hesitation.","The text emphasizes practical advice and logical steps to improve nutrition and health.","PAN13-EN","I agree","",4,4,"female","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","We were drunk and out having a good time. Our one friend had taken ecstasy and was going wild. He thought he was seeing things, but that woman really did just have crazy hair. Our other friends got a picture with her. Then this woman licked a faux sword!","3","2: Moderately Confident. You felt reasonably sure of your judgment but had some doubts.",NA,"PASTEL","I agree","",3,2,"male","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","Over the weekend I held a formal party. The musician played a my favorite song  on banjo then played it on guitar. Then some ugly guy gave a boring impromptu speech. Then we all stood and sang a song in front of all the people. As a final good bye I began handing everyone at the party free drugs.","5","4: Very Confident. You were very certain about your judgment with no hesitation.","The text includes strong, authoritative statements and commands, expressing directness and assertiveness.","PASTEL","I agree","",5,4,"male","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","We took a vacation for a week and went to all the famous ruins in Europe. There are a ton of ruins in Europe so we were very busy. We saw places that could seat a 1000 people. The weather was beautiful through the whole vacation. We took a ton of pictures so we could look back and remember all that we saw.","3","4: Very Confident. You were very certain about your judgment with no hesitation.",NA,"PASTEL","I agree","",3,4,"female","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","I've been watching that movie 'Blue Crush' for about 15 minutes and I already hate it. No depth, no dialogue, no point. The actors are awful - every line in the movie sounded utterly scripted, and not to mention that the content of their conversations is terrible. This is just a fuel for capitalist, egotistical mindsets of our corrupted youth.","5","4: Very Confident. You were very certain about your judgment with no hesitation.","The text is critical and uses strong, authoritative language to express discontent.","BLOG","I agree","",5,4,"female","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","I love my dreams, coz it doesnt matter its black or white or coloured. I love my dreams, coz I include my own characters the way I want them. ;I love my dreams, coz I m sure they come true some time ;I love my dreams, coz I can twist and turn them if I dont like it ;I love my dreams, coz I am the only one who has access to it ;I love my dreams, coz I can pause it and play it again.... actually","1","4: Very Confident. You were very certain about your judgment with no hesitation.","The text is highly expressive and introspective, focusing on personal dreams and feelings.","PAN13-EN","I agree","",1,4,"female","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"673c9f4e2c5c7104667e8e46","It was just a normal day and the neighbors were driving home. They loved the street which they called home for the past few years. The houses were beautiful, safe, and elegant. Their neighborhood had changed significantly over the last twenty years as each house become bright and lively with color. That is until the neighbors passed the new white house which had just been built, undoubtedly by a disturbed soul seeking to disrupt the calm life of the neighborhood.","2","4: Very Confident. You were very certain about your judgment with no hesitation.",NA,"PASTEL","I agree","",2,4,"male","","","67881d92d22b8480d7fcfdbc","APPROVED","Not Applicable",2025-01-15 20:42:03.089,2025-01-15 21:11:37.833,2025-01-15 21:11:38.883,2025-01-15 21:11:38.801021,1775,"C10MGJC3",24,"28","Male","Black","Ghana","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
